incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type,University of Virginia Public Engines Shapes - srfu-ji83
905771286,2018-00018575,9/9/18 9:33,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:19,3/12/19 13:35,POINT (-78.4985 38.031),9,Sunday,Assault,
860600865,2018-00012815,6/20/18 13:51,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/21/18 3:30,7/23/18 16:38,POINT (-78.4986 38.031),13,Wednesday,Theft,
905771285,2018-00018579,9/9/18 13:04,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0314,-78.4974,2/4/19 18:19,3/12/19 16:42,POINT (-78.4974 38.0314),13,Sunday,Theft from Vehicle,
905771102,2018-00023103,10/17/18 9:38,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/6/19 10:08,POINT (-78.4985 38.031),9,Wednesday,Theft,
856079566,2018-00004005,2/21/18 3:30,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/26/18 8:17,POINT (-78.4986 38.031),3,Wednesday,Theft,
856079498,2018-00007973,4/20/18 1:49,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1700 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,,,38.0358,-78.5021,6/1/18 15:38,7/26/18 8:17,POINT (-78.5021 38.0358),1,Friday,Property Crime,361237
856079573,2018-00008342,4/25/18 9:03,LARCENY:OTHER,LARCENY:OTHER,,200 Block EMMET ST,,CHARLOTTESVILLE,VA,22903,,38.0374763,-78.5071495,6/1/18 15:38,7/26/18 8:17,POINT (-78.5071495 38.0374763),9,Wednesday,Theft,361237
856079576,2018-00009693,5/11/18 10:52,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/26/18 8:17,POINT (-78.4986 38.031),10,Friday,Theft,
857531787,2018-00012351,6/14/18 15:06,THEFT FROM BUILDING,THEFT FROM BUILDING,,100 Block MIDMONT LN,,CHARLOTTESVILLE,VA,,,38.0386,-78.5162,6/16/18 1:49,7/26/18 8:17,POINT (-78.5162 38.0386),15,Thursday,Theft,
908682055,2019-00007865,3/1/19 18:15,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,3/2/19 16:17,4/6/19 10:08,POINT (-78.4985 38.031),18,Friday,Disorder,
909557037,2019-00008861,3/8/19 23:39,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,400 Block TREE HOUSE DR,,CHARLOTTESVILLE,VA,,,38.0333,-78.5163,3/9/19 10:19,4/6/19 10:08,POINT (-78.5163 38.0333),23,Friday,Drugs,361237
910175299,2019-00009725,3/15/19 14:18,LARCENY:OTHER,LARCENY:OTHER,,100 Block 11TH ST,,CHARLOTTESVILLE,VA,,,38.032,-78.4965,3/15/19 23:11,4/6/19 10:08,POINT (-78.4965 38.032),14,Friday,Theft,
912998936,2019-00012363,4/5/19 15:46,THEFT FROM BUILDING,THEFT FROM BUILDING,,500 Block ALDERMAN RD,,CHARLOTTESVILLE,VA,,,38.036,-78.5142,4/6/19 9:46,4/6/19 9:48,POINT (-78.5142 38.036),15,Friday,Theft,361237
857628042,2018-00012544,6/16/18 19:54,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/17/18 4:20,7/26/18 8:17,POINT (-78.4986 38.031),19,Saturday,Theft,
860941237,2018-00012593,6/17/18 12:07,THEFT FROM BUILDING,THEFT FROM BUILDING,,500 Block BRANDON AVE,,CHARLOTTESVILLE,VA,,,38.0295,-78.505,6/23/18 3:55,7/26/18 8:17,POINT (-78.505 38.0295),12,Sunday,Theft,
858798291,2018-00012677,6/18/18 17:56,LARCENY:OTHER,LARCENY:OTHER,,500 Block BRANDON AVE,,CHARLOTTESVILLE,VA,,,38.0295,-78.505,6/19/18 6:42,7/26/18 8:17,POINT (-78.505 38.0295),17,Monday,Theft,
856079645,2018-00006116,3/24/18 1:51,THEFT FROM BUILDING,THEFT FROM BUILDING,,500 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0333,-78.5177,6/1/18 15:38,7/23/18 16:38,POINT (-78.5177 38.0333),1,Saturday,Theft,361237
905771396,2018-00016817,8/17/18 15:43,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:19,2/17/19 19:51,POINT (-78.4985 38.031),15,Friday,Assault,
856079603,2018-00006280,3/26/18 12:54,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/23/18 16:38,POINT (-78.4986 38.031),12,Monday,Assault,
905771373,2018-00017332,8/24/18 17:53,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:19,2/24/19 22:52,POINT (-78.4985 38.031),17,Friday,Assault,
856079708,2018-00006419,3/28/18 21:45,LARCENY:OTHER,LARCENY:OTHER,,1 Block HANCOCK DR,,CHARLOTTESVILLE,VA,,,38.0355,-78.5122,6/1/18 15:38,7/23/18 16:38,POINT (-78.5122 38.0355),21,Wednesday,Theft,361237
856079598,2018-00007305,4/10/18 11:35,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block MAIN ST,,CHARLOTTESVILLE,VA,22903,,38.0328394,-78.4973033,6/1/18 15:38,7/23/18 16:38,POINT (-78.49730330000001 38.0328394),11,Tuesday,Assault,
861496539,2018-00013378,6/28/18 18:04,THEFT FROM BUILDING,THEFT FROM BUILDING,,1300 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0329,-78.4999,6/29/18 21:55,7/23/18 16:38,POINT (-78.4999 38.0329),18,Thursday,Theft,361237
862022522,2018-00013823,7/4/18 15:54,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,7/5/18 7:45,7/23/18 16:38,POINT (-78.4986 38.031),15,Wednesday,Theft,
905771371,2018-00017391,8/25/18 4:17,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:19,2/25/19 8:44,POINT (-78.4985 38.031),4,Saturday,Disorder,
905771407,2018-00016604,8/14/18 15:13,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:19,2/14/19 20:10,POINT (-78.4985 38.031),15,Tuesday,Assault,
905771379,2018-00017181,8/22/18 20:33,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:19,2/23/19 1:32,POINT (-78.4985 38.031),20,Wednesday,Assault,
905771376,2018-00017247,8/23/18 14:52,LARCENY:OTHER,LARCENY:OTHER,,1900 Block THOMPSON RD,,CHARLOTTESVILLE,VA,22903,,38.0365182,-78.5088471,2/4/19 18:19,2/23/19 19:25,POINT (-78.5088471 38.0365182),14,Thursday,Theft,
856079579,2018-00006271,3/26/18 8:55,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0324,-78.499,6/1/18 15:38,7/26/18 8:17,POINT (-78.499 38.0324),8,Monday,Theft,
856079536,2018-00006356,3/27/18 18:49,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0314,-78.4974,6/1/18 15:38,7/26/18 8:17,POINT (-78.4974 38.0314),18,Tuesday,Disorder,
856079580,2018-00006412,3/28/18 19:57,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/26/18 8:17,POINT (-78.4986 38.031),19,Wednesday,Theft,
856079545,2018-00007121,4/7/18 23:32,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,100 Block EMMET ST,,CHARLOTTESVILLE,VA,22903,,38.0404294,-78.5067059,6/1/18 15:38,7/26/18 8:17,POINT (-78.5067059 38.0404294),23,Saturday,Drugs,
862172406,2018-00013960,7/6/18 7:19,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,7/7/18 4:31,7/26/18 8:17,POINT (-78.4986 38.031),7,Friday,Theft,
905771090,2018-00023434,10/19/18 14:49,THEFT FROM BUILDING,THEFT FROM BUILDING,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0355,-78.5053,2/4/19 18:18,4/6/19 10:08,POINT (-78.5053 38.0355),14,Friday,Theft,361237
905770859,2018-00029096,11/26/18 12:05,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/6/19 10:08,POINT (-78.4985 38.031),12,Monday,Assault,
907921948,2019-00006976,2/23/19 0:28,SIMPLE ASSAULT,SIMPLE ASSAULT,,100 Block RUGBY RD,,CHARLOTTESVILLE,VA,,,38.0386,-78.5024,2/23/19 18:30,4/6/19 10:08,POINT (-78.5024 38.0386),0,Saturday,Assault,361237
910201458,2019-00009734,3/15/19 17:05,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,3/16/19 9:03,4/6/19 10:08,POINT (-78.4985 38.031),17,Friday,Theft,
910248946,2019-00009821,3/16/19 10:04,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,3/16/19 22:51,4/6/19 10:08,POINT (-78.4985 38.031),10,Saturday,Assault,
910522286,2019-00010148,3/18/19 21:32,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,3/19/19 10:19,4/6/19 10:08,POINT (-78.4985 38.031),21,Monday,Assault,
910890120,2019-00010381,3/20/19 18:58,STOLEN PROPERTY OFFENSES,STOLEN PROPERTY OFFENSES,,1500 Block JEFFERSON PARK AVE,,CHARLOTTESVILLE,VA,,,38.0318,-78.5054,3/21/19 3:45,4/6/19 10:08,POINT (-78.5054 38.0318),18,Wednesday,Theft,
905771243,2018-00019378,9/18/18 15:15,LARCENY:OTHER,LARCENY:OTHER,,500 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0351,-78.515,2/4/19 18:19,3/21/19 18:29,POINT (-78.515 38.0351),15,Tuesday,Theft,361237
905771369,2018-00017414,8/25/18 18:03,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,200 Block MASSIE RD,,CHARLOTTESVILLE,VA,,,38.0449,-78.5077,2/4/19 18:19,2/25/19 22:39,POINT (-78.5077 38.0449),18,Saturday,Theft from Vehicle,361237
905770832,2018-00029920,12/2/18 12:43,LARCENY:OTHER,LARCENY:OTHER,,700 Block ALDERMAN RD,,CHARLOTTESVILLE,VA,,,38.0307,-78.5162,2/4/19 18:18,4/6/19 10:08,POINT (-78.5162 38.0307),12,Sunday,Theft,361237
905770828,2018-00029997,12/3/18 4:35,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/6/19 10:08,POINT (-78.4985 38.031),4,Monday,Assault,
905771426,2018-00016182,8/7/18 12:59,SIMPLE ASSAULT,SIMPLE ASSAULT,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.036,-78.505,2/4/19 18:19,2/7/19 17:19,POINT (-78.505 38.036),12,Tuesday,Assault,361237
905770826,2018-00030023,12/3/18 10:31,LARCENY:OTHER,LARCENY:OTHER,,200 Block HEREFORD DR,,CHARLOTTESVILLE,VA,,,38.0297,-78.5198,2/4/19 18:18,4/6/19 10:08,POINT (-78.5198 38.0297),10,Monday,Theft,
905770823,2018-00030177,12/4/18 10:38,THEFT FROM BUILDING,THEFT FROM BUILDING,,400 Block WHITEHEAD RD,,CHARLOTTESVILLE,VA,,,38.0329,-78.5135,2/4/19 18:18,4/6/19 10:08,POINT (-78.5135 38.0329),10,Tuesday,Theft,361237
905770821,2018-00030192,12/4/18 13:48,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/6/19 10:08,POINT (-78.4985 38.031),13,Tuesday,Assault,
905770814,2018-00030326,12/5/18 14:11,LARCENY:OTHER,LARCENY:OTHER,,200 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0342,-78.5065,2/4/19 18:18,4/6/19 10:08,POINT (-78.5065 38.0342),14,Wednesday,Theft,361237
905770813,2018-00030339,12/5/18 18:15,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block MAIN ST,,CHARLOTTESVILLE,VA,,,38.0328,-78.4974,2/4/19 18:18,4/6/19 10:08,POINT (-78.4974 38.0328),18,Wednesday,Theft,
905770809,2018-00030526,12/7/18 10:59,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block MAIN ST,,CHARLOTTESVILLE,VA,,,38.0328,-78.4974,2/4/19 18:18,4/6/19 10:08,POINT (-78.4974 38.0328),10,Friday,Theft,
905770807,2018-00030538,12/7/18 14:21,THEFT FROM BUILDING,THEFT FROM BUILDING,,1 Block ENGINEER'S WAY,,CHARLOTTESVILLE,VA,,,38.0316,-78.5108,2/4/19 18:18,4/6/19 10:08,POINT (-78.5108 38.0316),14,Friday,Theft,361237
905770802,2018-00030739,12/9/18 0:03,SIMPLE ASSAULT,SIMPLE ASSAULT,,1 Block DUFFY BLVD,,CHARLOTTESVILLE,VA,,,38.0519,-78.5122,2/4/19 18:18,4/6/19 10:08,POINT (-78.5122 38.0519),0,Sunday,Assault,361237
905770800,2018-00030798,12/9/18 13:42,SIMPLE ASSAULT,SIMPLE ASSAULT,,200 Block MASSIE RD,,CHARLOTTESVILLE,VA,,,38.046,-78.5067,2/4/19 18:18,4/6/19 10:08,POINT (-78.5067 38.046),13,Sunday,Assault,361237
905770797,2018-00030830,12/10/18 1:03,SIMPLE ASSAULT,SIMPLE ASSAULT,,1 Block LAWN,,CHARLOTTESVILLE,VA,22903,,38.0343698,-78.4991035,2/4/19 18:18,4/6/19 10:08,POINT (-78.49910349999999 38.0343698),1,Monday,Assault,
912265849,2019-00011544,3/30/19 11:04,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,2300 Block IVY RD,,CHARLOTTESVILLE,VA,,,38.0463,-78.5222,3/30/19 18:29,4/6/19 10:08,POINT (-78.5222 38.0463),11,Saturday,Theft from Vehicle,361237
912324367,2019-00011606,3/31/19 0:49,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,3/31/19 11:51,4/6/19 10:08,POINT (-78.4985 38.031),0,Sunday,Assault,
912507713,2019-00011841,4/1/19 21:26,THEFT FROM BUILDING,THEFT FROM BUILDING,,1 Block DUFFY BLVD,,CHARLOTTESVILLE,VA,,,38.0519,-78.5122,4/2/19 10:29,4/6/19 10:08,POINT (-78.5122 38.0519),21,Monday,Theft,361237
905771030,2018-00024967,10/29/18 20:51,LARCENY:OTHER,LARCENY:OTHER,,400 Block LANE RD,,CHARLOTTESVILLE,VA,,,38.0316,-78.5017,2/4/19 18:18,4/6/19 10:08,POINT (-78.5017 38.0316),20,Monday,Theft,
905770785,2018-00031272,12/13/18 16:44,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/6/19 10:08,POINT (-78.4985 38.031),16,Thursday,Assault,
905770781,2018-00031378,12/14/18 15:07,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/6/19 10:08,POINT (-78.4985 38.031),15,Friday,Theft,
905770768,2018-00031595,12/16/18 17:27,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,1 Block MONROE HILL RD,,CHARLOTTESVILLE,VA,,,38.0351,-78.5077,2/4/19 18:18,4/6/19 10:08,POINT (-78.5077 38.0351),17,Sunday,Drugs,361237
905770766,2018-00031647,12/17/18 0:52,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,200 Block MASSIE RD,,CHARLOTTESVILLE,VA,,,38.046,-78.5067,2/4/19 18:18,4/6/19 10:08,POINT (-78.5067 38.046),0,Monday,Drugs,361237
905770759,2018-00031792,12/18/18 9:44,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/6/19 10:08,POINT (-78.4985 38.031),9,Tuesday,Theft,
905770756,2018-00031808,12/18/18 12:47,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/6/19 10:08,POINT (-78.4985 38.031),12,Tuesday,Assault,
912668187,2019-00011896,4/2/19 9:22,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,4/3/19 9:18,4/6/19 10:08,POINT (-78.4985 38.031),9,Tuesday,Assault,
912709361,2019-00011938,4/2/19 14:21,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,200 Block HEREFORD DR,,CHARLOTTESVILLE,VA,,,38.0293,-78.5195,4/3/19 18:59,4/6/19 10:08,POINT (-78.5195 38.0293),14,Tuesday,Theft from Vehicle,
912668186,2019-00011943,4/2/19 15:36,THEFT FROM BUILDING,THEFT FROM BUILDING,,500 Block EDGEMONT RD,,CHARLOTTESVILLE,VA,,,38.0353,-78.5175,4/3/19 9:18,4/6/19 10:08,POINT (-78.5175 38.0353),15,Tuesday,Theft,361237
912743301,2019-00012066,4/3/19 11:34,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,4/4/19 0:36,4/6/19 10:08,POINT (-78.4985 38.031),11,Wednesday,Theft,
905771110,2018-00022699,10/14/18 14:25,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/6/19 10:08,POINT (-78.4985 38.031),14,Sunday,Assault,
905771106,2018-00022908,10/15/18 22:19,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,200 Block HEREFORD DR,,CHARLOTTESVILLE,VA,,,38.0297,-78.5198,2/4/19 18:18,4/6/19 10:08,POINT (-78.5198 38.0297),22,Monday,Drugs,
905771103,2018-00023102,10/17/18 9:26,BURGLARY/B&E,BURGLARY/B&E,,400 Block WHITEHEAD RD,,CHARLOTTESVILLE,VA,,,38.0329,-78.5135,2/4/19 18:18,4/6/19 10:08,POINT (-78.5135 38.0329),9,Wednesday,Breaking & Entering,361237
905771100,2018-00023151,10/17/18 17:54,BURGLARY/B&E,BURGLARY/B&E,,300 Block MASSIE RD,,CHARLOTTESVILLE,VA,,,38.0453,-78.5073,2/4/19 18:18,4/6/19 10:08,POINT (-78.5073 38.0453),17,Wednesday,Breaking & Entering,361237
905771095,2018-00023209,10/18/18 0:48,THEFT FROM BUILDING,THEFT FROM BUILDING,,200 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0336,-78.508,2/4/19 18:18,4/6/19 10:08,POINT (-78.508 38.0336),0,Thursday,Theft,361237
905771077,2018-00023586,10/20/18 19:53,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,100 Block DARDEN BLVD,,CHARLOTTESVILLE,VA,,,38.0522,-78.514,2/4/19 18:18,4/6/19 10:08,POINT (-78.514 38.0522),19,Saturday,Disorder,361237
905771065,2018-00024123,10/24/18 1:33,THEFT FROM BUILDING,THEFT FROM BUILDING,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0356,-78.5061,2/4/19 18:18,4/6/19 10:08,POINT (-78.5061 38.0356),1,Wednesday,Theft,361237
905771042,2018-00024738,10/28/18 8:56,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/6/19 10:08,POINT (-78.4985 38.031),8,Sunday,Assault,
905771040,2018-00024815,10/28/18 19:08,LARCENY:OTHER,LARCENY:OTHER,,1700 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,,,38.0358,-78.5021,2/4/19 18:18,4/6/19 10:08,POINT (-78.5021 38.0358),19,Sunday,Theft,361237
905771251,2018-00019251,9/17/18 9:50,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:19,3/20/19 13:48,POINT (-78.4985 38.031),9,Monday,Theft,
905771235,2018-00019502,9/19/18 23:17,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:19,3/23/19 2:31,POINT (-78.4985 38.031),23,Wednesday,Assault,
905771234,2018-00019545,9/20/18 11:19,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,100 Block EMMET ST,,CHARLOTTESVILLE,VA,,,38.0416,-78.5061,2/4/19 18:19,3/23/19 14:41,POINT (-78.5061 38.0416),11,Thursday,Theft from Vehicle,
905771248,2018-00019358,9/18/18 6:02,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:19,3/21/19 9:39,POINT (-78.4985 38.031),6,Tuesday,Assault,
905771247,2018-00019367,9/18/18 10:12,LARCENY:OTHER,LARCENY:OTHER,,400 Block LANE RD,,CHARLOTTESVILLE,VA,,,38.0304,-78.4996,2/4/19 18:19,3/21/19 14:10,POINT (-78.4996 38.0304),10,Tuesday,Theft,
905771035,2018-00024927,10/29/18 13:25,THEFT FROM BUILDING,THEFT FROM BUILDING,,1300 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0329,-78.4999,2/4/19 18:18,4/6/19 10:08,POINT (-78.4999 38.0329),13,Monday,Theft,361237
905771034,2018-00024928,10/29/18 14:26,LARCENY:OTHER,LARCENY:OTHER,,400 Block EMMET ST,,CHARLOTTESVILLE,VA,22903,,38.0436935,-78.5049604,2/4/19 18:18,4/6/19 10:08,POINT (-78.5049604 38.0436935),14,Monday,Theft,
905771027,2018-00025070,10/30/18 14:36,LARCENY:OTHER,LARCENY:OTHER,,100 Block DARDEN BLVD,,CHARLOTTESVILLE,VA,,,38.0522,-78.514,2/4/19 18:18,4/6/19 10:08,POINT (-78.514 38.0522),14,Tuesday,Theft,361237
905771022,2018-00025216,10/31/18 10:35,LARCENY:OTHER,LARCENY:OTHER,,1800 Block STADIUM RD,,CHARLOTTESVILLE,VA,,,38.0308,-78.5133,2/4/19 18:18,4/6/19 10:08,POINT (-78.5133 38.0308),10,Wednesday,Theft,361237
905771012,2018-00025554,11/2/18 16:50,LARCENY:OTHER,LARCENY:OTHER,,1 Block LAMBETH,,CHARLOTTESVILLE,VA,22903,,38.042174,-78.5035715,2/4/19 18:18,4/6/19 10:08,POINT (-78.50357149999999 38.042174),16,Friday,Theft,361237
905771002,2018-00025793,11/4/18 12:23,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/6/19 10:08,POINT (-78.4985 38.031),12,Sunday,Assault,
905771001,2018-00025962,11/5/18 15:11,THEFT FROM BUILDING,THEFT FROM BUILDING,,200 Block MASSIE RD,,CHARLOTTESVILLE,VA,,,38.046,-78.5067,2/4/19 18:18,4/6/19 10:08,POINT (-78.5067 38.046),15,Monday,Theft,361237
905770735,2018-00032478,12/24/18 11:25,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/6/19 10:08,POINT (-78.4985 38.031),11,Monday,Theft,
905771238,2018-00019455,9/19/18 12:41,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0314,-78.4974,2/4/19 18:19,3/22/19 16:20,POINT (-78.4974 38.0314),12,Wednesday,Theft from Vehicle,
905771237,2018-00019457,9/19/18 14:55,LARCENY:OTHER,LARCENY:OTHER,,100 Block UNIVERSITY GDNS,,CHARLOTTESVILLE,VA,,,38.0455,-78.5041,2/4/19 18:19,3/22/19 17:04,POINT (-78.5041 38.0455),14,Wednesday,Theft,
905771359,2018-00017558,8/27/18 12:33,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,400 Block EMMET ST,,CHARLOTTESVILLE,VA,22903,,38.0436935,-78.5049604,2/4/19 18:19,2/27/19 16:10,POINT (-78.5049604 38.0436935),12,Monday,Theft from Vehicle,
905771222,2018-00019742,9/22/18 3:18,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:19,3/25/19 6:07,POINT (-78.4985 38.031),3,Saturday,Assault,
905770999,2018-00026083,11/6/18 10:47,LARCENY:OTHER,LARCENY:OTHER,,400 Block LAMBETH,,CHARLOTTESVILLE,VA,22903,,38.0420952,-78.5052113,2/4/19 18:18,4/6/19 10:08,POINT (-78.5052113 38.0420952),10,Tuesday,Theft,361237
905770998,2018-00026092,11/6/18 12:21,LARCENY:OTHER,LARCENY:OTHER,,200 Block JEANETTE LANCASTER WAY,,CHARLOTTESVILLE,VA,,,38.0311,-78.502,2/4/19 18:18,4/6/19 10:08,POINT (-78.502 38.0311),12,Tuesday,Theft,
905771232,2018-00019622,9/21/18 0:35,LARCENY:OTHER,LARCENY:OTHER,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.036,-78.505,2/4/19 18:19,3/24/19 4:54,POINT (-78.505 38.036),0,Friday,Theft,361237
905771226,2018-00019656,9/21/18 8:08,LARCENY:OTHER,LARCENY:OTHER,,1 Block UNIVERSITY,,CHARLOTTESVILLE,VA,,,38.0335529,-78.5079772,2/4/19 18:19,3/24/19 12:07,POINT (-78.5079772 38.0335529),8,Friday,Theft,361237
